,,
,,
loadscreen_tip01,"Don't forget to upgrade your crafting stations, weapons and armor.",別忘了升級你的製作檯、武器和防具。
loadscreen_tip02,Eating food increases your health and stamina pools. Try to balance your three food slots accordingly.,進食能提高你的生命和耐力。請盡量照著三個食物槽均衡飲食。
loadscreen_tip03,Upgraded stations enable various crafting options and lets you improve your equipment.,升級的製作檯能提供更多工藝選項，讓你改良裝備。
loadscreen_tip04,"There are four principal crafting types: woodworking, masonry, smithing, and cooking.",主要的製作類型有四種：木工、石工、鍛造、烹飪。
loadscreen_tip05,"Enemies won't spawn near player built structures (e.g., crafting tables, camp fires, etc.)",敵人不會在玩家建造的建築物附近生成（例如：製作檯、營火等）。
loadscreen_tip06,Sitting is the safest way to travel while on a boat.,坐著是乘船時最安全的姿勢。
loadscreen_tip07,"Upon your arrival in Valheim, try to find stones and branches on the ground to build your first weapon.",當你到達英靈界後，試著尋找地上的石頭和樹枝，以製作你的第一把武器。
loadscreen_tip08,It is generally a bad idea to venture outside at night...,基本上，夜晚外出冒險是個壞主意……
loadscreen_tip09,Hunting deer with a ranged weapon provides a good source of meat and skin.,用遠程武器獵鹿是個不錯的肉和皮的來源。
loadscreen_tip10,Build a rudimentary shelter as soon as possible!,儘早建造一個基本的安身之所吧！
loadscreen_tip11,"Different enemies are weak to different damage types. For instance, Greydwarfs don't like fire.",不同的敵人有不同的傷害類型弱點。例如：灰矮妖就怕火。
loadscreen_tip12,"When you have built a bed, do not forget to claim it.",當你建造了床後，別忘了認領。
loadscreen_tip13,Attacking with knives and bows while sneaking confers a large damage bonus.,潛行時用短刀或弓箭攻擊能造成大量額外傷害。
loadscreen_tip14,Birds are a good source of feathers. They will stay close to the ground while the weather is bad.,鳥類是羽毛的良好來源。天氣不好的時候，牠們會待在地面。
loadscreen_tip15,Hugin the raven offers helpful hints.,渡鴉胡金會提供有用的提示。
loadscreen_tip16,Some resources require better gear to harvest them.,某些資源需要更好的工具才能採集。
loadscreen_tip17,Being rested helps to regenerate stamina and health faster.,充分休息有助於更快地回復生命和耐力。
loadscreen_tip18,"Yellow damage numbers indicate a weakness, grey numbers indicate a resistance.",黃色傷害數字表示弱點，灰色數字則表示抗性。
loadscreen_tip19,"The hoe can flatten the ground, which makes it much easier to construct buildings.",鋤頭可以鋤平地面，這樣建造房屋就更容易了。
loadscreen_tip20,Build a cart to haul heavy goods over longer distances.,建造手推車來長途搬運重物吧。
loadscreen_tip21,Boats are controlled by interacting with the steering oar.,船可以透過船舵來控制。
loadscreen_tip22,Tin and copper can be found in the Black Forest.,錫和銅可以在黑森林裡找到。
loadscreen_tip23,"Look for berries and mushrooms. They help to keep your stomach full.
",尋找莓果和蘑菇。它們有助於填飽肚子。
,,
,,
guardianstone_eikthyr_desc,"His antlers are branches of iron
They crack the rocks and bring down mountains
His hooves are the sound of thunder
His voice a howling gale","其角，硬如鐵枝
可以開山劈石
其蹄，響如雷鳴
其聲，號如狂風"
guardianstone_theelder_desc,"First of the Forest, King-in-the-Wood
Lord over those who dwell at his feet
His roots will grow where cities once stood
Their blood his wine, their flesh his meat","森之初，林中王
君臨足下萬萬民
古城佇，盤根生
敵輩血肉是酒糧"
guardianstone_bonemass_desc,"Wanderer, look to your feet
That tread upon our tomb
One thousand bones without their meat
Will drag you to your doom","流浪者，足下留神
莫踏於吾墓之上
無肉骨，成千上萬
必使汝引致毀滅"
guardianstone_moder_desc,"Black wings across the moon and sun
Down from the mountain our mother comes
Her weeping tears will fall like rain
Her voice will call us home again","黑翼劃日月
吾母下山來
泣涕零如雨
聲聲喚吾回"
guardianstone_yagluth_desc,"Long ages past, he wore a crown
Beneath a blood-red sky
Now naught is left of all he was
But his spirit cannot die","古昔戴冠加冕
君臨血穹之下
而今一無所有
然其靈魂不滅"
guardianstone_name,Sacrificial stone,獻祭石
guardianstone_hook_name,Trophy hook,戰利品掛鉤
guardianstone_hook_activate,Activate power,啟動放逐者之力
guardianstone_hook_deactivate,Release power,解除放逐者之力
guardianstone_hook_power_activate,Activated,已啟動
guardianstone_hook_power_deactivate,Released,已解除
guardianstone_trophyplaced,Forsaken sacrificed,放逐者已獻祭
,,
,,
npc_haldor_greeting01,Humph! Another scrap of flesh from the Valkyries...,哼！又一個女武神帶來的碎肉……
npc_haldor_greeting02,Well?,嗯？
npc_haldor_greeting03,What do you want?,有何貴幹？
npc_haldor_goodbye01,Try not to wander too far. I want your things when you get killed.,"盡量別走太遠喔。
等你被殺了，我要你身上的東西。"
npc_haldor_goodbye02,Away with you. I have things to do.,快走。我還有事要做。
npc_haldor_goodbye03,Off you go then.,慢走不送啦。
npc_haldor_trade01,"I'm interested in trade, not chatter. Do you want to buy something or not?","我想做的是生意，不是聊天。
你到底買不買東西？"
npc_haldor_trade02,"Come, let us make a deal.",來來來，咱們做個交易吧。
npc_haldor_trade03,You're fortunate to have caught me in a good mood. Let us trade.,你運氣不錯，我心情正好。來交易吧。
npc_haldor_buy01,"These are fine items, not the sort of things you can just pick up","這些都是上等貨，
可不是你隨便可以撿到的。"
npc_haldor_buy02,Don't touch anything unless you're prepared to pay for it.,除非你要買，否則請勿觸摸。
npc_haldor_buy03,Cast your eyes over my goods but keep your hands to yourself.,可以用眼睛看，但別用手摸。
npc_haldor_buy04,Something here might keep you alive a little longer. Though I don't know why you'd bother.,"這裡的東西也許能讓你活得久一點。
雖然我不知道你為什麼要自找麻煩。"
npc_haldor_sell01,Let's see what scraps you've picked up...,讓我看看你都撿了什麼破爛……
npc_haldor_sell02,"Hmm, what have we here?",嗯，這是什麼？
npc_haldor_sell03,I wonder if anything sparkles amongst all this muck you carry...,"我很好奇，在你這堆破爛中
有沒有閃閃發光的東西……"
npc_haldor_sell04,Show me what you have.,讓我看看你有什麼。
npc_haldor_smalltalk01,We're all lost here. The gods turned their eyes from Valheim a long time ago.,"我們都迷失在這裡了。
諸神早就不關注英靈界了。"
npc_haldor_smalltalk02,I suppose you're here to hunt the Forsaken Ones? I don't bother them and they don't bother me.,"我想你是來獵殺放逐者的吧？
我不犯他，他不犯我。"
npc_haldor_smalltalk03,"Fight, build, explore. It all ends in the grave.","戰鬥、建造、探索。
一切都會在墳墓告終。"
npc_haldor_smalltalk04,"You're no different to all the others that came before you, warrior. And you'll end the same way.","你和之前來的人沒什麼不同，戰士。
你也會落得同樣的下場。"
npc_haldor_smalltalk05,Commerce is the only thing that separates us from the beasts.,貿易是我們與野獸們唯一的區別。
,,
,,
dream_random01,"You dream of a river running uphill, of green shoots turning downward into the earth…",你夢見河往高處流，芽往地下冒……
dream_random02,"Once again, you run at the head of your warriors, the weight of your father's axe in your hand.

You wake with the war-cry on your lips…","你又夢見手握父親的斧頭，率領著戰士們進攻。

你醒來時，嘴裡還喊著戰爭的口號……"
dream_random03,"In your dream, you sit beside a fire in a great hall, surrounded by the chatter of familiar voices.

Their faces blur like smoke and their names slip your mind, but the warmth of their memory lingers…","在夢中，你坐在大殿的火爐旁，周圍都是熟悉的笑談聲。

他們的容貌像煙霧般模糊，他們的名字從你腦海中淡去，
但那溫暖的回憶，久久不能忘懷……"
dream_random04,"You stand at the prow of a leaping ship, the salt spray before you and the joyful shriek of gulls above.

Folded within a dream, you remember what it was like to be alive in the land of your birth.","你站在波濤洶湧的船頭，鹹鹹的浪花迎面而來，
海鷗在天上喜悅鳴叫。

在夢中，你回憶起在故鄉生活的感覺。"
dream_random05,"You dream of a great tree reaching out through the night. One half of its branches crackle with flames, the others are green with leaves.","你夢見一棵巨樹徹夜求援。
它的一半枝條被燒得劈啪作響，另一半則綠葉成蔭。"
dream_eikthyr01,"You dream of running through a meadow, the sky alight with pale fire. There is a thunder of hoofbeats behind you but when you turn, nothing is there.

You awaken with your heart pounding in your chest.","你夢見自己在草原上奔跑，天空燃燒著微暗的火。
身後傳來如雷的蹄聲，你轉身回頭，卻什麼也沒看到。

你醒來時，心臟在胸口還劇烈跳動著。"
dream_elder01,"In your dream, the forest rises before you, dragging the trees upward like a cloak, its dark mass hiding the stars. At the mountain's peak, vast antlers frame the moon...","在夢中，森林在你面前聳然而立，
把樹木像斗篷般掀起，漆黑一片，遮住了星辰。
在山頂上，巨大的鹿角勾勒著月亮的輪廓……"
dream_bonemass01,"You dream of a hundred ghosts crowding thickly around your bedside, seeking warmth and life until something thumps deep below the ground and they jump like crumbs on a drumskin and are gone.","你夢見數以百計的鬼魂擠在床邊，尋求溫暖和生命。
直到地下砰的一聲，它們才像鼓皮上的碎屑一樣
跳了起來，然後消失了。"
dream_moder01,"You dream that you are flying over mountaintops, all of Valheim spread out below you.

As you wheel and dive in the cold air, a great shape soars up past you to block the sun. In the darkness, it speaks. ""Seek me.""","你夢見自己在山峰上飛翔，俯瞰整個英靈界。

當你轉身飛入寒風時，一個巨大的形體飛到你的上方，
擋住了太陽。在黑暗中，它說：「來找我。」"
dream_yagluth01,"In a chamber hung with golden drapes, you kneel before the throne of a veiled king. ""Sleep is but a mask,"" he tells you, lifting the veil slowly.

You wake screaming.","在掛滿金色簾幔的大廳裡，你跪在蒙著面紗的國王座前。
「長眠不過是個偽裝，」他說道，同時緩緩地揭開面紗。

你尖叫著醒來。"
,,
,,
deadspeak_eikthyr,So you were my death? You look so small and soft… Tell Odin he may have broken this form but the wilderness will never submit to his rules...,"哦，就是你殺了我嗎？看起來這麼小又柔弱……
告訴奧丁，他也許摧毀了這具肉體，但荒野永遠
不會屈服於他的統治……"
deadspeak_elder,"Little thing of blood and bone, I should have snapped you like a twig! Now I wither and die, let the great tree have me...","血肉之軀的小傢伙啊，我真該把你像樹枝一樣折斷！
現在我正在枯萎死去，願世界樹將我……"
deadspeak_bonemass,"Thank you, warrior. We who lived on in this shape were denied the peace of death for too long. We go now...","感謝你，戰士。以這種姿態存在的我們，
被剝奪死亡的安寧太久了。我們要走了……"
deadspeak_moder,"Sheathe your pride, creature of Odin! My long reign is at an end but those who come after me are greater still...","收起你的驕傲吧，奧丁的走狗！我的長久統治
即將終結，但我的追隨者會更勝於我……"
deadspeak_yagluth,"Do you come to gloat, little thing? Do you know how many times I have been killed, broken, banished, burned and buried? You are not the first and you will not be the last.","你得意了嗎，小傢伙？你知道我被殺死、
被摧毀、被放逐、被焚燒、被埋葬了多少次嗎？
你不是第一個，也不會是最後一個。"
,,
,,
npc_munin_general01,"Kraa! Well met, wanderer… I am Munin, brother to Hugin. I bring greetings from the Allfather. His eye sees through mine, I carry his words beneath my tongue. Keep his ways and I will come to you again…","嘎啊！幸會，流浪者……我是穆寧，
胡金的弟弟。我代諸神之父問候你。
他能透過我的眼睛觀察，藉由我的嘴傳話。
遵循他的道路，我會再來找你的……"
npc_munin_general02,"Kraa! All eyes are on this one. Big eyes, little eyes, eyes from above and eyes from below. Even the trees have eyes…","嘎啊！所有的眼睛都盯著這個人。
大眼睛、小眼睛、上面的眼睛、下面的眼睛。
連樹木都有眼睛……"
npc_munin_general03,"Still you live, warrior? I had hoped for some little snack from your corpse, some morsel of carrion… Still, the Allfather will be pleased.","你還活著啊，戰士？我本來還
期望能從你的屍體上得到點吃的，
叼上幾口腐肉……算了，
諸神之父會很高興的。"
npc_munin_general04,"Are you lost in the fog, warrior? I see things your eyes once knew, paths you trod and faces you loved. Poor warrior…","你迷失在霧中了嗎，戰士？我能看到你曾經的
所見所識，你走過的道路，你愛過的容顏。
可憐的戰士……"
npc_munin_general05,"Kraa! Do not forget your quest, wanderer! Remember why the Allfather sent you here. The Forsaken Ones must be destroyed. Remember!","嘎啊！別忘了你的使命，流浪者！
記住諸神之父送你來的原因。
放逐者必須被消滅。切記！"
npc_munin_general06,"Ah, you have grown into a fine warrior! As a courtesy, I should tell you that when you die, we have agreed that Hugin will have your left eye as a treat and I will have your right. But we wish you well!","啊，你成長為一名出色的戰士了！
出於禮貌，我應該告訴你，我和胡金說好了，
等你死後，他吃你的左眼，而我吃右眼。
但我們還是祝你一切安好！"
npc_munin_general07,Kraa! Serve the Allfather well and he has given me leave to restore your memories. Do you remember the life you had before this one? It yet remembers you...,"嘎啊！你做得很好，諸神之父允許我恢復你的記憶。
你還記得前世的生活嗎？它還記得你……"
npc_munin_general08,"I had not thought you would survive so long… But guard against pride, friend. Battlefields are banquets to me, I know how all great warriors end...","沒想到你能活這麼久……但別驕傲，朋友。
戰場對我來說就是場宴會，我知道所有
偉大戰士們的下場會如何……"
npc_munin_general09,"Kraa! Hear me now, I'll riddle you no longer. I am great Munin, the treasure-house of memory. I sit on the left shoulder of the Allfather and do his bidding in the ten worlds. I have seen many great warriors rise and fall but you are among the greatest. Know that Odin himself is watching you...","嘎啊！聽著，我不會再幫你解惑了。
我是偉大的穆寧，記憶的寶庫。我棲於諸神之父
的左肩，在第十世界遵從他的命令行事。
我見過許多偉大的戰士興衰，但你是最偉大的
戰士之一。要知道，奧丁正在看著你……"
npc_munin_general10,Kraa! The Allfather sends tidings! He waits on your word to send the great bridge. Kill the Forsaken Ones and clear the way!,"嘎啊！諸神之父傳來了消息！
他等著你的喜訊，以送你去彩虹橋。
殺了放逐者們，掃除障礙吧！"
,,
lore_meadows_boartaming_label,Lore: Boars,傳說：野豬
lore_mountains_fenring_label,Lore: Fenring,傳說：魔狼人
,,
settings_veryhigh,Very High,極高
settings_sfxvol,Effect Volume,音效音量
lore_plains_random07,"Beneath the ground are the halls of men and women long since gone, ancient tribes who lived in Valheim even before the Allfather turned his eye upon this place. Delve deep to find their treasures but beware, some amongst them do not yet know they are dead.","地面之下是身故已久的亡者廳堂，
早在諸神之父關注這片土地前，
他們已是居住在英靈界的古老部落。
深入挖尋他們的寶藏吧，但請你小心，
他們有些人還不知道自己已經死了。"
settings_langchange_notice,Game restart is required when changing language.,變更語言後需要重新啟動遊戲。
settings_langchange_community,*Community Translation,*社群翻譯
enemy_fenring,Fenring,魔狼人
enemy_greydwarf,Greydwarf,灰矮妖
enemy_greydwarfbrute,Greydwarf brute,灰矮妖蠻兵
enemy_greydwarfshaman,Greydwarf shaman,灰矮妖薩滿
enemy_greyling,Greyling,灰小妖
animal_fish,Fish,魚
enemy_boar,Boar,野豬
enemy_boarpiggy,Piggy,野豬崽
enemy_deer,Deer,鹿
enemy_draugr,Draugr,屍鬼
enemy_draugrelite,Draugr elite,屍鬼精英
enemy_ghost,Ghost,鬼魂
enemy_leech,Leech,水蛭
enemy_lox,Lox,蜥犛牛
npc_halstein,Halstein,哈爾斯坦
enemy_neck,Neck,水蜥
npc_hugin,Hugin,胡金
enemy_serpent,Serpent,海蛟
enemy_skeleton,Skeleton,骷髏
enemy_skeletonpoison,Rancid remains,腐臭遺骸
enemy_surtling,Surtling,火精
npc_haldor,Haldor,哈爾多
enemy_wolf,Wolf,狼
enemy_wolfcub,Wolf cub,幼狼
enemy_wraith,Wraith,怨靈
enemy_goblinshaman,Fuling shaman,惡精薩滿
menu_feedback,"Do you have any bugs, cool ideas or general feedback you want to give us? Send us a message using this fancy mail button.","您是否有任何錯誤、點子或建議要告訴我們呢？
請使用這個郵件按鈕給我們發消息吧！"
tool_cart,Cart,手推車
ship_karve,Karve,卡維船
ship_raft,Raft,木筏
ship_longship,Longship,維京長船
menu_joinip,Join IP,加入IP
enemy_blob,Blob,泥怪
enemy_blobelite,Oozer,沼泥怪
piece_deposit_silvervein,Silver vein,銀礦脈
piece_offerbowl_bonemass,Boiling death,死亡鼎鑊
piece_offerbowl_eikthyr,Mystical altar,神祕祭壇
piece_offerbowl_yagluth,Mystical altar,神祕祭壇
menu_connecting,Connecting,連線中
msg_worldsavewarning,World save in,即將儲存世界：
lore_meadows_random07,"Blue-eyed shufflers in muck, the neck are small lizards native to Valheim. Surly and mean-spirited, they will attack on sight and must be destroyed like vermin. They stay near water because the creatures of the land loathe and abhor them.

Yet no creature is all bad. Their tails are delicious.","在淤泥中搖晃行走的藍眼水蜥，
是英靈界原生的小蜥蜴。
牠們脾氣暴躁，性格剛烈，看到人就會攻擊，
必須像害蟲一樣除掉。牠們住在水邊，
因為陸地上的生物們都厭惡牠們。

但沒有一種生物是毫無優點的。
牠們的尾巴很美味。"
lore_meadows_random08,"Sisters and brothers of the shield-wall, lift up your hearts! You are the greatest warriors, chosen by the Allfather himself for your courage and valor. Now death has brought you to a land where you can remake yourselves in battle and toil, winning favor and honor from the gods! Leave your memories to rot in Midgard along with your sins, the finest part of you is here!","盾牆的兄弟姊妹們，振作起來！
你們是最偉大的戰士，因為你們的英勇無畏，
才被諸神之父親自選召了。
現在，死亡把你們帶到了這片土地，
在這裡你們可以在戰鬥和勞作中重塑自我，
贏得諸神的垂青和榮耀！
讓你們的記憶和罪業留在中土界腐朽吧，
你最好的部分就在這裡！"
lore_meadows_random09,"On this spot a tree fell on my head and I cursed the gods. So I leave this stone in praise of them, that they might forgive my reckless words.","在這裡，我曾被一棵樹砸中了頭，
因而咒罵諸神。
所以我留下這塊石碑讚美他們，
以求他們原諒我的魯莽之言。"
lore_meadows_random10,"Pause, traveler. You are well come to the last and most lawless of the Ten Worlds. In Valheim, the air is pure, the water deep and clear and the forests overflowing with bounty. Here is adventure, joy and glory for the taking!","停下腳步，旅行者。
歡迎來到最後也是最無法無天的第十世界。
在英靈界，空氣純淨，水深而清，森林豐饒。
這裡有冒險、歡樂和榮耀等著你！"
lore_meadows_random11,"A full belly

A full sail

The weight of a spear to your hand

And a song on your lips

Let all the mountains crumble

And the seas boil to salt

One day in the sun is a life well-lived.","飽肚脹

滿帆張

手持重矛唇哼唱

山崩坍

海成鹽

陽光日下過好天"
lore_blackforest_random08,"The trolls of Midgard may be fading from your memory, as indeed they are from all the race of man. Few and forlorn, they crouch in damp caves and gnaw on the bones of the weak and foolhardy. The will of Odin has pushed them back into the dark places.

But in Valheim they have flourished. It has been centuries since any in Midgard saw the great trolls stamp flat the land and bring down the trees for joy. Look upon this great and noble sight, wanderers in a strange land! Then take to your heels and run...","中土界的巨魔們可能已被你逐漸淡忘，
而事實上他們也確實被所有人類種族遺忘。
他們形單影隻，會蹲在潮濕的洞穴裡，
啃食著弱者和莽夫的屍骨。
是奧丁把他們趕回了黑暗的角落。

但在英靈界，他們繁盛猖獗。
中土界已經有好幾個世紀沒有人見過
為了好玩而踏平土地和推倒樹木的巨魔了。
看看這宏偉的景象吧，異鄉的流浪者們！
然後，拔腿快跑……"
lore_blackforest_random09,"Raised by the Old Man of the Forest from seeds of sin, the greydwarfs clothe themselves in the human forms they once knew, but there is no longer any warmth in their hearts. They live now only to serve the Elder and to protect the wood. Do not let pity for them stay your hand.","森林的古老者用罪惡的種子所培育的灰矮妖，
雖然披上了它們曾經熟悉的人類外形，
但它們的內心不再有任何溫暖。
它們現在活著只為效力於古老樹妖和保護森林。
不要因憐憫它們而手下留情。"
lore_blackforest_random10,"Which among you was a murderer, a kin-slayer, a renegade? Who turned a blade in their brother's back? Who tore babes from their mothers' arms, set fire to the houses of the plundered? Consider it a blessing that you remember nothing. Each among you is a great warrior, and warriors' souls are never clean.

But Odin has gifted you a second chance... Praise the Allfather!","你們當中有誰曾是凶犯、弒親者、叛徒？
有誰曾在自己的兄弟背上捅刀？
有誰曾從母親的懷中搶奪嬰兒，燒殺擄掠？
把你們什麼都不記得當作一種祝福吧。
你們每個人都是偉大的戰士，
而戰士的靈魂從來不是清澈的。

但奧丁賜予了你們第二次機會……讚美諸神之父！"
lore_blackforest_random11,"Look to the sky where mighty Yggdrasil reaches out, called by the Forsaken Ones to join itself once more with this wayward world. It is a glorious sight but a dreadful one. For as the great tree bends out across the void, its branches strain and crack, felt in the remaining nine worlds as quakings of the earth, great storms and holy fires. The Forsaken must be slain and balance restored.","看那遍布巨大世界樹的天空，在放逐者們的召喚下，
再次與這個失控世界連接。這是個壯觀但又可怕的景象。
因為當巨樹橫跨虛空蜿蜒時，它的枝條會繃緊而開裂，
在其餘九個世界裡都能感受到大地、風暴和聖火的震盪。
放逐者必須被消滅，以恢復平衡。"
lore_blackforest_random12,"Astrid will not look at me twice. I leave this stone to honour great Freya. O goddess, grant me a beard like Bjorn's that I might win her heart!","亞絲翠德不會再看我一眼了。
我留下這塊石碑以稱頌偉大的芙蕾雅。
哦，女神啊，請賜我像比約恩那樣的鬍子吧，
這樣我才能贏得她的芳心！"
lore_blackforest_random13,"I have been reborn many times in this world. I have died again and again only to awaken in my own house. Yet still I wonder how many more times I will return like this. Frida was taken by a serpent and her bed lies empty still. Bjarni was bitten in half by a troll and neither half has been seen since...

All around are the ruins of those who came before us but where are the hands that built them?

Perhaps, when a warrior loses the will to remain here, they can no longer return...","我在這個世界已經重生過很多次了。
我一次又一次地死去，卻在自己的房裡醒來。
但我仍然好奇，我還會像這樣往返多少次。
芙莉妲被海蛟拖走了，她的床至今還是空著的。
比亞尼被巨魔咬成了兩半，之後再也沒有人見過……

遍地都是前人的廢墟，但建造它們的人去哪裡了呢？

或許，當一名戰士失去了留在這裡的意願，
他們就再也回不來了……"
lore_swamp_random08,"For long ages, Odin's eye was turned from Valheim. Yet while the gods ignored it, other creatures crept or fell through cracks into the forgotten world. Trolls, goblins and men found their way along these secret paths. Kingdoms rose and fell, and are buried deep beneath the ground.

Walker among the dead, you tread a grave with every step.","在很長一段時間裡，奧丁對英靈界都漠不關心。
然而，在諸神忽略它的時候，
其他生物卻從裂縫鑽進或掉進了這個被遺忘的世界。
巨魔、地精和人類都沿著密道找到了這裡。
無數王國興起又衰落，並被深埋地底。

亡者間的行者啊，你的每一步都踏在墳墓之上。"
lore_swamp_random09,At this place I killed seven of the draugr and ended their long years of fighting and misery. Now who will end mine?,"我在這個地方殺了七隻屍鬼，
結束了它們漫長的戰鬥和苦難。
現在誰能結束我的呢？"
lore_swamp_random10,"I am Gudrun, no man's wife, no father's daughter. Only my name remains to me. But sometimes when I wake I feel the weight of a babe at my breast and I cry. Great Freya take pity on me.","我是古德倫，無夫，無父。
名字是我僅存的一切。
但有時醒來時，我會感覺到
胸前有嬰兒的重量，我就會哭。
偉大的芙蕾雅憐憫我吧。"
lore_swamp_random11,"Fear not that the gods have abandoned you. Valheim drifts from the world tree and the Vanir cannot come in arms to this world but still they watch from afar. Keep them ever in your mind. If your faith is strong, they may send you a sign.","不用害怕諸神拋棄了你。
英靈界是從世界樹上分離漂流的，
雖然華納神族無法武裝進入這個世界，
但他們仍在遠處看護著。
將他們永遠銘記於心。
如果信念堅定，他們可能會給你個預示。"
lore_swamp_random12,"There is no death that does not bring new life. As worms feed on the battlefield, so did the great corpses of Odin's enemies bring new life to Valheim. Lesser creatures fed on their flesh, fattening themselves on the ancient magic that still clung to them. Their spirits trickled into the earth to renew the soil, or sought out new bodies for themselves.

Do not scorn the dead, you who are are dead yourself.","沒有不會帶來新生的死亡。
正如蛆蟲以戰場為食，
奧丁敵人們的巨大屍體也給英靈界帶來了新生。
弱小的生物們以它們的肉為食，
靠仍附著在它們身上的古老魔法滋養自己。
它們的靈魂滲入大地，更新了土壤，
或為自己尋得了新的身體。

不要蔑視亡者，你自己就是亡者。"
lore_mountains_random08,"When first I awoke in Valheim, I pleaded with Odin to show himself to me. Where was he? Why had he abandoned me?

For many moons I braved storms and fierce beasts in search of answers. Where were the gods? Was this to be my reward? Where was Odin?

But now I know. When I pulled up the greydwarfs like weeds from a field or stamped out the surtlings like embers, I did Odin's work. And when I matched my strength against a great wyrm and smote off its head with one blow, I felt Odin's joy within me, deep and proud.

We are Odin's hands, each one of us, and our worth in life is to work his will.","當第一次在英靈界醒來時，我祈求過奧丁現身。
他在哪裡呢？他為什麼拋棄了我？

多個月來，我不畏風暴和猛獸尋找答案。
諸神在哪裡？這是對我的獎賞嗎？奧丁在哪裡？

但現在我知道了。當我將灰矮妖像雜草般拔除，
將火精像餘燼般踩滅時，我完成了奧丁的任務。
而當我與巨龍較量，一擊取其首級時，
我感到了奧丁在我內心的喜悅，深沉而驕傲。

我們每個人都是奧丁的左右手，
我們生命的價值就是為遵行他的意志。"
lore_mountains_random09,"Upon this spot, Otho and Bjorn fought a mighty duel to decide who has the finest beard. Now I, Bjorn, must carve this stone to say that the beard of Otho is as bright and beautiful as a corn-field in summer. May almighty Thor tear my own beard from my face if I lie.","在這裡，奧托和比約恩進行了一場激鬥，
以決定誰擁有最出色的鬍子。
現在，我，比約恩，必須刻下這塊石碑，
以示奧托的鬍子就像盛夏的玉米田般絢麗。
如果我有半句謊言，
願遭萬能的索爾取走我臉上的鬍子。"
lore_mountains_random10,"In Midgard of old, the armies of man pushed back the drakes from the mountains just as the Vanir threw down their mother and cast her into Valheim. But here they have recovered their strength and their numbers. The beat of their mighty wings echoes among the peaks. 

They are fierce and noble creatures, true foes worthy of battle. If they scorn to meet your blade, send your arrows to greet them.","在昔日中土界，人類軍隊把山上的龍群擊退了，
華納神族也打倒了龍母，把她關進了英靈界。
但在這裡，牠們已經恢復了力量和數量。
牠們有力的翅膀的拍打聲在山峰間迴盪著。

牠們是凶猛而高貴的生物，真正值得一戰的敵人。
如果牠們不屑迎戰你的劍，就射箭招呼牠們吧。"
lore_mountains_random11,In these mountains I cannot throw a spear without hitting something that wants to kill me. But from the heights I have seen sunny plains where life will be easier. I go now to make my home there. These are the words of Ulf.,"在這座雪山裡，我一擲矛，
想不擊中要殺我的東西都難。
但我從高處看到了陽光普照的曠野，
那裡的生活想必會更輕鬆吧。
我現在就去那裡安家。
以上是沃夫的話。"
lore_mountains_random12,"There are friends in Valheim but you must seek them amongst your enemies. Old friends, fire-kin, moon-singers. For centuries they have hunted alongside you, now you must remind them of the old covenant between your people and theirs. Flesh is their delight and must be your offering.","在英靈界可以交到朋友，
但你必須在敵人中尋找他們。
老友、火族、狼群。
幾個世紀以來，牠們一直與你一起狩獵，
現在你必須讓牠們記起，
你與牠們彼此之間的舊約了。
肉是牠們的最愛，要以肉為供品。"
lore_plains_random08,"From the mountaintop, this plain looked peaceful and pleasant. But I have found it worse than anywhere else. I always hear the buzzing of those thrice-damned insects. My beard has turned as white as snow. I will build a boat.","從山頂上俯瞰，這片曠野平靜宜人。
但我發現它比其它地方都要糟糕。
我總是會聽到那些該死的蚊蟲嗡嗡聲。
我的鬍子已經變得像雪一樣白了。
我要造一艘船。"
lore_plains_random09,"What joy it is to roam abroad

With the wind in your hair

And a blue sky before you.


And what joy it is

To stand tall against your foes

And speak plainly to the world.


And then, what joy it is

To come home from your travels

And find the fire still bright in the hearth.","遨遊天地，輕風拂髮，眼前一片藍天，
人生樂事莫過於此。

挺身對抗強敵，對世界坦率直言，
人生樂事莫過於此。

旅行歸來，發現爐火依然通明，
人生樂事莫過於此。"
lore_plains_random10,"On these plains, only the greatest survive to read my words and heed my advice. So heed me now.

Great Odin is not a loving father, kind and gentle, speaking honeyed words. Nor is he a stern liege-lord, arms banded with gold, commanding his thralls on pain of death.

He did not send you here to fight his foes for love or fear of him, but because his foes are your foes. His joy and honour are yours also. You will fight and win just as he once did.

Sons and daughters of Odin, rejoice!","在這片曠野，只有最優秀的人能活下來，
並聽到我的建言。所以現在聽好了。

偉大的奧丁並不是一位慈祥的父親，和藹可親，
說著甜言蜜語。他也不是一位嚴厲的君主，
穿金戴銀，以處死來威震他的奴僕們。

他派你來這裡與他的敵人戰鬥，並不是因為你
愛他或怕他，而是因為他的敵人就是你的敵人。
他的喜樂和榮耀也都是你的。
你必會戰鬥並勝利，就像他曾經所做的。

奧丁的兒女們啊，歡呼吧！"
