"item_royaljelly_description","Jelly fit for kings & queens.","Gelé värdig både kung och drottning.","","","","Una jalea adecuada para reyes & reinas.","Желе для королей и королев.","","","","","","","","","","Želé hodné Králů a Královen.","","","Galaretka godna królów i królowych.","","","Geleia adequada para reis e rainhas.","","","","","","","","","","","","Медуза, гідна королів та королев.",""
"item_trophy_dvergr","Dvergr trophy","Dvärgatrofé","","","","Trofeo de Dvergr","Трофей: Дверг","","","","","","","","","","Dvergská trofej","","","Trofeum Dvergra","","","Troféu anão dvergr","","","","","","","","","","","","Голова дворфа",""
"item_trophy_dvergr_description","It's frankly a little troubling that you would consider hanging these on your wall...","Det är faktiskt lite oroande att du ens överväger tanken att hänga den på väggen...","","","","Francamente, es algo turbio que consideres colgar esto en tus muros...","Откровенно говоря, немного беспокоит, что вы решили повесить это на стену...","","","","","","","","","","Je tak trochu děsivé, že tě napadá si je pověsit na zeď...","","","Szczerze mówiąc trochę to niepokojące, że rozważasz zawieszenie tego na ścianie...","","","Francamente é um pouco preocupante que você considere pendurar isto em sua parede...","","","","","","","","","","","","Настільки незначна загроза, що ви ще подумаєте, чи вішати на стіну такий трофей…",""
"item_trophy_dvergr_lore","Such fine braids!","Så fina flätor!","","","","¡Pero que finas trenzas!","Такие прекрасные косы!","","","","","","","","","","Tak boží copánky!","","","Takie piękne warkocze!","","","Tranças tão bonitas!","","","","","","","","","","","","Такі чудові пасма!",""
"item_bloodclot","Blood clot","Blodpropp","","","","Coágulo de sangre","Кровавый сгусток","","","","","","","","","","Krevní sraženina","","","Zakrzep","","","Coágulo de sangue","","","","","","","","","","","","Тромб",""
"item_bloodclot_description","Be careful not to puncture this while you carry it...","Var försiktig så den inte springer läck i din kappsäck...","","","","Ten cuidado de no perforar esto mientras lo cargas...","Будьте осторожны, чтобы не проколоть его, пока вы его носите...","","","","","","","","","","Pozor, abyste ji během nošení neprorazili...","","","Uważaj, by tego nie przebić podczas przenoszenia...","","","Tenha cuidado para não perfurar isto enquanto o carrega...","","","","","","","","","","","","Обережно, не пробийте, поки нестимете…",""
"item_scalehide","Scale hide","Fjällskinn","","","","Piel escamosa","Чешуйчатая шкура","","","","","","","","","","Šupinatá kožešina","","","Skóra łuskowa","","","Escamas","","","","","","","","","","","","Луската шкура",""
"item_scalehide_description","A pelt of glittering scales.","Ett skinn täckt med glittrande fjäll.","","","","Una piel de relucientes escamas.","Шкура блестящей чешуи.","","","","","","","","","","Roleta třpytivých šupin.","","","Skóra z błyszczącymi łuskami.","","","Uma pele com escamas brilhantes.","","","","","","","","","","","","Шкура з лискучими лусками.",""
"item_mandible","Mandible","Käke","","","","Mandíbula","Мандибула","","","","","","","","","","Mandibula","","","Szczęka","","","Mandíbula","","","","","","","","","","","","Мандибула",""
"item_mandible_description","The hand of man could hardly design a more perfect weapon.","Den mänskliga hand kan knappast tillverka ett mer fulländat vapen.","","","","Las manos del hombre difícilmente podrían diseñar un arma más perfecta.","Рука человека едва ли могла бы создать более совершенное оружие.","","","","","","","","","","Ruka člověka těžko může vytvořit dokonalejší zbraň.","","","Ręka ludzka nie mogłaby zaprojektować doskonalszej broni.","","","A mão do homem dificilmente poderia criar uma arma tão perfeita.","","","","","","","","","","","","Людська рука навряд чи могла придумати ідеальнішу зброю.",""
"item_bilebag","Bilebag","Gallblåsa","","","","Bolsa de bilis","Желчный мешок","","","","","","","","","","Žlučník","","","Worek żółciowy","","","Vesícula biliar","","","","","","","","","","","","Жовчний міхур",""
"item_bilebag_description","Caustic bile drawn from the corpse of a gjall.","Frätande galla från liket efter en gjall.","","","","Bilis caústico recogido del cadáver de un gjall.","Едкая желчь, извлеченная из трупа гьялля.","","","","","","","","","","Žíravina vytažena z mrtvoly gjalla.","","","Żrąca żółć zaczerpnięta z truchła gjalla.","","","Bílis cáustica retirada do cadáver de um gjall.","","","","","","","","","","","","Їдка жовч, витягнута з тіла Ґ’ялля.",""
"item_trophy_tick","Tick trophy","Fästingtrofé","","","","Trofeo de garrapata","Трофей: Клещ","","","","","","","","","","Trofej Klíštěte","","","Trofeum kleszcza","","","Troféu de Carrapato","","","","","","","","","","","","Голова тіка",""
"item_trophy_tick_description","It's a conversation piece...","Det är ju en samtalsstartare...","","","","Un tema para conversaciones...","Это предмет для беседы...","","","","","","","","","","Je to kus k diskusi...","","","To ktoś do pogadania...","","","É uma peça de discutível...","","","","","","","","","","","","Це місце для бесіди…",""
"item_trophy_tick_lore","It's a conversation piece...","Det är ju en samtalsstartare...","","","","Un tema para conversaciones...","Это предмет для беседы...","","","","","","","","","","Diskusní kousek...","","","To ktoś do pogadania...","","","É uma peça de discutível...","","","","","","","","","","","","Це місце для бесіди…",""
"item_trophy_hare","Hare trophy","Hartrofé","","","","Trofeo de liebre","Трофей: Заяц","","","","","","","","","Kiškio trofėjus","Trofej zajíce","Nyúltrófea","","Trofeum zająca","","","Troféu de Lebre","","","","","","","","","","","","Голова зайця",""
"item_trophy_hare_description","These are said to bring luck. But not for their original owner.","Det sägs att de ger tur. Knappast för haren.","","","","Se dice que estos traen suerte. Pero no para al que pertenecían.","Говорят, что они приносят удачу. Но не для их самих.","","","","","","","","","","Prý nosí štěstí. No, rozhodně ne pro původního majitele.","","","Powiadają, że przynosi szczęście. Jednak nie dla pierwszego właściciela.","","","Dizem que trazem sorte. Mas não para seu dono original.","","","","","","","","","","","","Говорять, що це приносить удачу. Вочевидячки не свому власнику.",""
"item_trophy_hare_lore","These are said to bring luck. But not for their original owner.","Det sägs att de ger tur. Knappast för haren.","","","","Se dice que estos traen suerte. Pero no para al que pertenecían.","Говорят, что они приносят удачу. Но не для их самих.","","","","","","","","","","Zajíčkovi to moc štěstí nepřineslo.","","","Powiadają, że przynosi szczęście. Jednak nie dla pierwszego właściciela.","","","Dizem que trazem sorte. Mas não para seu dono original.","","","","","","","","","","","","Говорять, що це приносить удачу. Вочевидячки не свому власнику.",""
"item_trophy_seeker","Seeker trophy","Sökartrofé","","","","Trofeo de buscador","Трофей: Искатель","","","","","","","","","","Trofej Hledače","Keresőtrófea","","Trofeum szperacza","","","Troféu de Buscador","","","","","","","","","","","","Крила шукача",""
"item_trophy_seeker_description","Less delicate than they look. The leather of the wings catches the firelight as if remembering flight.","Mindre ömtåliga än man skulle tro. De läderartade vingarna glittrar i eldens sken, som om de mindes de öppna skyarna.","","","","Son menos delicadas de lo que parecen. El cuero de las alas atrapan la luz de las llamas como si recordaran el vuelo.","Менее нежные, чем кажутся. Кожа крыльев ловит отблески огня, словно вспоминая полет.","","","","","","","","","","Méně delikátní, než vypadají. Kůžička z křídel zacytává světlo z ohně, jakoby si pamatovala let.","","","Mniej delikatne niż na to wygląda. Błona skrzydeł łapie światło płomienia jakby pamiętała lot.","","","Menos delicado do que parece. O couro das asas pega a luz do fogo como se lembrasse de um voo.","","","","","","","","","","","","Не такі ніжні, як на вигляд. Шкіра крил ловить світло, наче пам’ятає політ.",""
"item_trophy_seeker_lore","Less delicate than they look. The leather of the wings catches the firelight as if remembering flight.","Mindre ömtåliga än man skulle tro. De läderartade vingarna glittrar i eldens sken, som om de mindes de öppna skyarna.","","","","Son menos delicadas de lo que parecen. El cuero de las alas atrapan la luz de las llamas como si recordaran el vuelo.","Менее нежные, чем кажутся. Кожа крыльев ловит отблески огня, словно вспоминая полет.","","","","","","","","","","Méně delikátní, než vypadají. Kůžička z křídel zacytává světlo z ohně, jakoby si pamatovala let.","","","Mniej delikatne niż na to wygląda. Błona skrzydeł łapie światło płomienia jakby pamiętała lot.","","","Menos delicado do que parece. O couro das asas pega a luz do fogo como se lembrasse de um voo.","","","","","","","","","","","","Не такі ніжні, як на вигляд. Шкіра крил ловить світло, наче пам’ятає політ.",""
"item_meadbasehealth_major","Mead base: Major healing","Mjödbas: Kraftigt läkande","","","","Malta: Extra saludable","Основа медовухи: большое лечение","","","","","","","","","","Základ medoviny: Velké léčení","","","Brzeczka miodowa: Lecznicza, mocna","","","Hidromel base: Cura maior","","","","","","","","","","","","Основа медовиці: сильне зцілення",""
"item_mead_hp_major","Major healing mead","Kraftigt läkande mjöd","","","","Hidromiel extra saludable","Большая медовуха лечения","","","","","","","","","","Velká Léčivá Medovina","","","Miód pitny: Leczniczy, mocny","","","Hidromel de cura maior","","","","","","","","","","","","Сильна медовиця зцілення",""
"item_mead_hp_major_description","Restores health.","Ger dig hälsan åter.","","","","Recupera salud.","Восстанавливает здоровье.","","","","","","","","","","Obnovuje zdraví.","","","Przywraca życie.","","","Restaura vida.","","","","","","","","","","","","Відновлює здоров’я.",""
"se_potion_healthmajor_tooltip","Health over time.","Hälsa över tid.","","","","Recuperas salud con el tiempo.","Здоровье восстанавливается со временем.","","","","","","","","","","Zdraví za čas.","","","Życie w czasie.","","","Cura ao longo do tempo.","","","","","","","","","","","","Здоров’я з часом відновлюється.",""
"item_meadbasestamina_lingering","Mead base: Lingering stamina","Mjödbas: Långvarigt uppiggande","","","","Malta: Vigorización constante","Основа медовухи: большая выносливость","","","","","","","","","","Zádklad medoviny: Prodloužená výdrž","","","Brzeczka miodowa: Kondycja, długotrwała","","","Hidromel base: Vigor prolongado","","","","","","","","","","","","Основа медовиці: тривке освіження",""
"item_mead_stamina_lingering","Lingering stamina mead","Långvarigt uppiggande mjöd","","","","Hidromiel de vigorización constante","Большая медовуха выносливости","","","","","","","","","","Medovina Prodloužené Výdrže","","","Miód pitny: Na kondycję, długotrwały","","","Hidromel de vigor prolongado","","","","","","","","","","","","Тривка медовиця освіження",""
"item_mead_stamina_lingering_description","Increases stamina regeneration.","Ökar din uthållighet.","","","","Incrementa la regeneración de vigor.","Повышает восстановление выносливости.","","","","","","","","","","Zvýšení regenerace výdrže.","","","Zwiększa regenerację kondycji.","","","Aumenta a regeneração de vigor.","","","","","","","","","","","","Збільшує відновлення витривалості.",""
"se_potion_staminalingering_tooltip","Stamina regeneration over time.","Återhämtning av ork över tid.","","","","Regeneración de vigor con el tiempo.","Выносливость восстанавливается со временем.","","","","","","","","","","Regenerace výdrže za čas.","","","Regeneruje kondycję.","","","Regeneração de vigor ao longo do tempo.","","","","","","","","","","","","Витривалість із часом відновлюється.",""
"item_meadbaseeitr","Mead base: Minor eitr","Mjödbas: Svagt etergivande","","","","Malta: Mágica","Основа медовухи: малый Эйтр","","","","","","","","","","Základ medoviny: Slabší Éitr","","","Brzeczka miodowa: Eitr, słaba","","","Hidromel base: Éter menor","","","","","","","","","","","","Основа медовиці: слабкий ейтир",""
"item_mead_eitr_minor","Minor eitr mead","Svag Etermjöd","","","","Hidromiel mágico","Малая медовуха Эйтра","","","","","","","","","","Slabší Éitrová medovina","","","Miód pitny: Eitr, słaby","","","Hidromel de éter menor","","","","","","","","","","","","Слабка медовиця ейтиру",""
"item_mead_eitr_minor_description","Restores eitr.","Återger Eter.","","","","Restaura Eitr.","Восстанавливает Эйтр.","","","","","","","","","","Obnovije Éitr.","","","Przywraca Eitr.","","","Restaura éter.","","","","","","","","","","","","Відновлює ейтир.",""
"se_potion_eitrminor_tooltip","Eitr over time.","Eter över tid.","","","","Recuperas Eitr con el tiempo.","Эйтр восстанавливается со временем.","","","","","","","","","","Éitr za čas.","","","Eitr w czasie.","","","Éter ao longo do tempo.","","","","","","","","","","","","Ейтир із часом відновлюється.",""
"piece_trap","Trap","Trollfälla","","","","Trampa","Капкан","","","","","","","","","","Past","Csapda","","Pułapka","","","Armadilha","","","","","","","","","","","","Пастка",""
"piece_trap_arm","Arm trap","Gillra trollfälla","","","","Armar trampa","Заряженный капкан","","","","","","","","","","Připravit past","","","Uzbrój pułapkę","","","Armar armadilha","","","","","","","","","","","","Заряджена пастка",""
"piece_trap_armed","Armed","Gillrad","","","","Armada","Заряжено","","","","","","","","","","Připravena","Aktivált","","Uzbrojona","","","Armada","","","","","","","","","","","","Заряджено",""
"piece_trap_cooldown","Troll trap is not ready yet","Trollfällan är inte redo än","","","","La trampa para trolls aún no está lista","Капкан для тролля еще не готова","","","","","","","","","","Trollí past ještě není připravena","","","Pułapka jeszcze nie jest gotowa","","","A armadilha de Trolls ainda não está pronta","","","","","","","","","","","","Пастка на троля ще не готова",""
"se_immobilized","Immobilized","Lamslagen","","","","Inmobilizado","Обездвижен","","","","","","","","","","Imobilizace","","","Unieruchomiono","","","Imobilizado","","","","","","","","","","","","Знерухомлненість",""
"se_immobilized_tooltip","You are stuck","Du sitter fast","","","","Estás atascado","Вы застряли","","","","","","","","","","Není možno se hnout","","","Utknięto","","","Você está preso","","","","","","","","","","","","Ви застрягли",""
"piece_turret","Ballista","Ballista","","","","Ballesta","Баллиста","","","","","","","","","","Balista","","","Balista","","","Balista","","","","","","","","","","","","Баліста",""
"piece_turret_description","Defensive structure that shoots missiles at anything that gets in its way.","En försvarsbyggnad som skjuter projektiler på allt som kommer i dess väg.","","","","Estructura defensiva que dispara proyectiles a lo que sea que esté a su alcance.","Оборонительное сооружение, стреляющее снарядами во все, что попадется ему на пути.","","","","","","","","","","Obranná stavba, která střílí na cokoliv, co se dostane na dostřel.","","","Struktura obronna strzelająca pociskami w cokolwiek wejdzie jej w drogę.","","","Estrutura defensiva que atira projéteis em qualquer coisa que cruzar seu caminho.","","","","","","","","","","","","Захисна споруда, яка розстрілює будь-яких ворогів, що насмілилися наблизитися.",""
"piece_turret_armed","Armed and ready","Apterad och klar","","","","Armada y lista","Заряжен и готов","","","","","","","","","","Nabito a odjištěno","","","Uzbrojona i gotowa","","","Armada e preparada","","","","","","","","","","","","Заряджена й готова",""
"piece_turret_noammo","No ammunition","Ingen ammunition","","","","Sin munición","Нет боеприпасов","","","","","","","","","","Není munice","","","Brak amunicji","","","Sem munição","","","","","","","","","","","","Відсутні снаряди",""
"piece_turret_addammo","Add missile","Lägg till projektil","","","","Agregar proyectil","Добавить снаряд","","","","","","","","","","Přidat střelu","","","Dodaj pocisk","","","Adicionar projétil","","","","","","","","","","","","Додати снаряд",""
"ammo_turretbolt","Black metal missile","Svartmetallprojektil","","","","Proyectil de metal negro","снарядом из черного металла","","","","","","","","","","Střela z Černého kovu","","","Pocisk z czarnego metalu","","","Projétil de metal negro","","","","","","","","","","","","Чорнометалевий снаряд",""
"item_turretbolt","Black metal missile","Svartmetallprojektil","","","","Proyectil de metal negro","Снаряд из черного металла","","","","","","","","","","Střela z Černého kovu","","","Pocisk z czarnego metalu","","","Projétil de metal negro","","","","","","","","","","","","Чорнометалевий снаряд",""
"item_turretbolt_description","These thick missiles can punch through the hide of even the toughest foes.","De tjocka projektilerna kan slå hål i huden på även de tuffaste fiender.","","","","Estos gruesos proyectiles puede atravesar incluso la piel de los más fuertes oponentes.","Эти толстые снаряды могут пробить шкуру даже самого стойкого врага.","","","","","","","","","","Tyto široké střely dokáží prorazit kůži i nejmocnějším nepřátelům.","","","Te grube pociski są w stanie przebić się przez pancerz nawet najtwardszych przeciwników.","","","Esses projéteis grossos podem perfurar até mesmo o couro mais duro dos inimigos.","","","","","","","","","","","","Грубі снаряди, які здатні пробити шкуру найкремезніших ворогів.",""
"ammo_turretboltwood","Wooden missile","Träprojektil","","","","Proyectil de madera","деревянным снарядом","","","","","","","","","","Dřevěná střela","","","Drewniany pocisk","","","Projétil de madeira","","","","","","","","","","","","Дерев’яний снаряд",""
"item_turretboltwood","Wooden missile","Träprojektil","","","","Proyectil de madera","Деревянный снаряд","","","","","","","","","","Dřevěná střela","","","Drewniany pocisk","","","Projétil de madeira","","","","","","","","","","","","Дерев’яний снаряд",""
"item_turretboltwood_description","Sturdy wooden missiles that can provide a tough defense against foes.","Kraftiga projektiler av trä som ger ett starkt försvar mot fiender.","","","","Robustos proyectiles de madera que puede proporcionar una dura defensa contra oponentes.","Прочные деревянные снаряды, способные обеспечить надежную защиту от врагов.","","","","","","","","","","Pevné dřevěné střely dodají dobrou obranu proti nepřátelům.","","","Solidne drewniane pociski, które mogą zapewnić mocną obronę przeciwko wrogom.","","","Projéteis robustos de madeira que podem proporcionar uma forte defesa contra os inimigos.","","","","","","","","","","","","Міцні дерев’яні снаряди, що забезпечать посилену оборону супроти ворогів.",""
"msg_noturretammo","No ballista missiles","Inga ballistaprojektiler","","","","Sin proyectiles para la ballesta","Нет снарядов для баллисты","","","","","","","","","","Nejsou střely do balisty","","","Brak pocisków","","","Sem projéteis balísticos","","","","","","","","","","","","Відсутні снаряди для балісти",""
"msg_turretotherammo","The ballista is already loaded with ","Ballistan är redan laddad med ","","","","La ballesta ya está cargada","Баллиста уже заряжена ","","","","","","","","","","Balista je už nabitá ","","","Balista już ma ","","","A balista já está carregada com ","","","","","","","","","","","","Заряди балісти ",""
"item_mechanicalspring","Mechanical spring","Mekanisk fjäder","","","","Resorte mecánico","Пружина","","","","","","","","","","Mechanická pružina","","","Mechaniczna sprężyna","","","Mola mecânica","","","","","","","","","","","","Пружина",""
"item_mechanicalspring_description","A mysterious contraption built by the Dvergrs used to build traps.","En mystisk apparat som Dvärgerna använder för att bygga fällor.","","","","Un misterioso artilugio construido por los Dvergrs que son usados para construir trampas.","Таинственное приспособление, построенное двергами, использовалось для создания ловушек.","","","","","","","","","","Podivná věc, kterou Dvergové používají k tvorbě pastí.","","","Tajemniczy przyrząd stworzony przez Dvergrów, używany do tworzenia pułapek.","","","Uma engenhoca misteriosa construída pelos anões dvergrs usada para construir armadilhas.","","","","","","","","","","","","Загадкова штуковина, змайстрована дворфами для використання у пастках.",""
"se_eitr","Eitr","Eter","","","","Eitr","Эйтр","","","","","","","","","","Éitr","Eitr","","Eitr","","","Éter","","","","","","","","","","","","Ейтир",""
"piece_rug_hare","Hare rug","Harmatta","","","","Alfombra de liebre","Коврик из шкуры зайца","","","","","","","","","","Koberec ze Zajíce","","","Dywan z zająca","","","Tapete de lebre","","","","","","","","","","","","Килим із зайця",""
"enemy_seekerqueen","The Queen","Drottningen","","","","La Reina","Королева","Regina","","","Kuningatar","","","","","","Královna","Királynő","","Królowa","","","A Rainha","蛛后","","","","","","","","","","","Королева",""
"item_copperscrap","Copper scrap","Kopparskrot","","","","Chatarra de cobre","Медный металлолом","","","","","","","","","","Šrot mědi","","","Miedziany złom","","","Restos de cobre","","","","","","","","","","","","Брухт міді",""
"item_copperscrap_description","One person's scrap is another person's treasure.","Den enes skrot är den andres skatt.","","","","La chatarra de una persona es el tesoro de otra.","Что для одного хлам, то для другого - сокровище.","","","","","","","","","","Šrot jednoho je poklad pro druhého.","","","Śmieci jednego to skarb drugiego.","","","O que é restos para alguns, é tesouro para outros.","","","","","","","","","","","","Комусь може бути брухт, інший скаже — мій скарб.",""
"item_juteblue","Blue jute","Blå jute","","","","Yute azul","Голубой джут","","","","","","","","","","Modrá juta","","","Niebieska Juta","","","Juta azul","","","","","","","","","","","","Синій джут",""
"item_juteblue_description","Made from natural fibers and dvergr hair.","Gjord av naturliga fibrer och dvärgahår.","","","","Hecho de fibras naturales y cabello de dvergr.","Изготовлен из натуральных волокон и волос двергов.","","","","","","","","","","Vyrobena z přírodních vláken a vlasů Dvergů.","","","Stworzona z naturalnych włókien i włosów dvergra.","","","Feito com fibras naturais e cabelos de anões dvergr.","","","","","","","","","","","","Зроблено з натурального волокна та дворфських волосин.",""
"piece_juteblue_carpet","Blue jute carpet","Blå jutematta","","","","Alfombra de yute azul","Коврик из голубого джута","","","","","","","","","","Modrý koberec z Juty","","","Dywan z niebieskiej juty","","","Tapete de juta azul","","","","","","","","","","","","Синій джутовий килим",""
"piece_secretdoor","Hidden door","Lönndörr","","","","Puerta escondida","Скрытая дверь","","","","","","","","","","Skryté dveře","","","Ukryte drzwi","","","Passagem secreta","","","","","","","","","","","","Приховані двері",""
"piece_giant_sword","Ancient sword","Uråldrigt svärd","","","","Espada antigua","Древний меч","","","","","","","","","","Prastarý meč","","","Starożytny miecz","","","Espada antiga","","","","","","","","","","","","Прадавній меч",""
"piece_giant_helmet","Ancient armor","Uråldrigt pansar","","","","Armadura antigua","Древняя броня","","","","","","","","","","Prastará zbroj","","","Starożytna Zbroja","","","Armadura antiga","","","","","","","","","","","","Прадавні обладунки",""
"item_eitrregen_modifier","Eitr regen","Eteråterhämtning","","","","Regeneración de Eitr","Восстановление Эйтра","","","","","","","","","","Regenerace Éitru","","","Regeneracja Eitru","","","Regeneração de éter","","","","","","","","","","","","Відновлення ейтиру",""
"item_healthuse","Use Health","Använd Hälsa","","","","Uso de Salud","Расход здоровья","","","","","","","","","","Spotřeba Zdraví","","","Użyj zdrowia","","","Usar cura","","","","","","","","","","","","Використовує здоров’я",""
"item_eitr","Refined eitr","Raffinerad Eter","","","","Eitr refinado","Переработанный Эйтр","","","","","","","","","","Zpracovaný Éitr","","","Rafinowany eitr","","","Éter refinado","","","","","","","","","","","","Очищений ейтир",""
"item_eitr_description","This is the stuff of life, the poison that consumes itself. The Dvergr refine it to use in their esoteric designs.","Det här är livets vätska, giftet som förgör sig själv. Dvärgerna använder den i sina esoteriska skapelser.","","","","Este es el material de la vida, el veneno que se consume a sí mismo. Los Dvergrs lo refinan para usarlo en sus máquinas esotéricas.","Это вещество жизни, яд, который поглощает сам себя. Дверги совершенствуют его, чтобы использовать в своих эзотерических ритуалах.","","","","","","","","","","Toto je věc života, jed, co sám sebe pojídá. Dvergové ho zpracovávají ve svých exotických designech.","","","To jest materiał życia, trucizna, która pochłania siebie. Dvergrowie poddają to rafinacji, by używać tego w tajemnych projektach.","","","Este é o material da vida, o veneno que consome a si mesmo. Os anões dvergr refinam ele para utilizá-lo em seus projetos esotéricos.","","","","","","","","","","","","Це есенція життя, отрута, що споживає сама себе. Дворфи очищають його, щоби використовувати у своїх езотеричних ремеслах.",""
"piece_yggdrasilstack","Yggdrasil wood stack","Ved från Yggdrasil","","","","Pila de madera de Yggdrasil","Стопка древесины Иггдрасиля","","","","","","","","","","Složené Dřevo z Yggdrasilu","","","Stos drewna z Yggdrasila","","","Pilha de madeira Yggdrasil","","","","","","","","","","","","Стос іґґдрасіллевої деревини",""
"piece_magetable","Galdr table","Galderbord","","","","Mesa de galdr","Стол гальдров","","","","","","","","","","Galdrový stůl","","","Stół do Galdr","","","Mesa de encantamentos","","","","","","","","","","","","Чаклунський стіл",""
"piece_magetable_ext","Rune table","Runmakarbord","","","","Mesa rúnica","Рунный стол","","","","","","","","","","Runový stůl","","","Stół runiczny","","","Mesa de runas","","","","","","","","","","","","Стіл для рун",""
"item_trophy_seeker_brute","Seeker soldier trophy","Sökarsoldattrofé","","","","Trofeo de buscador soldado","Трофей: Искатель-солдат","","","","","","","","","","Trofej vojáka Hledačů","Keresőkatona trófea","","Trofeum szperacza żołnierza","","","Troféu de soldado buscador","","","","","","","","","","","","Голова шукача-солдата",""
"item_trophy_seeker_brute_description","The head of a fallen champion.","En stupad krigares huvud.","","","","La cabeza de un campeón caído.","Голова павшего чемпиона.","","","","","","","","","","Hlava padlého šampiona.","","","Głowa poległego czempiona.","","","A cabeça de um campeão caído.","","","","","","","","","","","","Голова полеглого чемпіона.",""
"item_trophy_seeker_brute_lore","The head of a fallen champion.","En stupad krigares huvud.","","","","La cabeza de un campeón caído.","Голова павшего чемпиона.","","","","","","","","","","Hlava padlého šampiona.","","","Głowa poległego czempiona.","","","A cabeça de um campeão caído.","","","","","","","","","","","","Голова полеглого чемпіона.",""
"item_trophy_gjall","Gjall trophy","Gjalltrofé","","","","Trofeo de gjall","Трофей: Гьялль","","","","","","","","","","Trofej Gjalla","","","Trofeum Gjalla","","","Troféu Gjall","","","","","","","","","","","","Голова Ґ’ялла",""
"item_trophy_gjall_description","Hopefully it won't float away.","Med lite tur flyter den inte iväg.","","","","Esperemos que no se aleje flotando.","Надеюсь, не уплывет.","","","","","","","","","","Snad nikam neodpluje.","","","Miejmy nadzieję, że odpłynie.","","","Espero que não saia flutuando.","","","","","","","","","","","","Сподіваємося, вона не відлетить далеко.",""
"item_trophy_gjall_lore","Hopefully it won't float away.","Med lite tur flyter den inte iväg.","","","","Esperemos que no se aleje flotando.","Надеюсь, не уплывет.","","","","","","","","","","Snad nikam neodpluje.","","","Miejmy nadzieję, że odpłynie.","","","Espero que não saia flutuando.","","","","","","","","","","","","Сподіваємося, вона не відлетить далеко.",""
"item_dvergrkeyfragment","Sealbreaker fragment","Sigillbrytarfragment","","","","Fragmento del rompedor de sellos","Фрагмент разрушителя печатей","","","","","","","","","","Fragment Pečeťolamu","","","Fragment pieczęciołamacza","","","Fragmento de quebra-selos","","","","","","","","","","","","Уламок печателама",""
"item_dvergrkeyfragment_description","A fragment of a Dvergr sealbreaker.","En flisa från en Dvärgsk sigillbrytare.","","","","Fragmento de un rompedor de sellos Dvergr.","Фрагмент разрушителя печатей, используемого двергами.","","","","","","","","","","Fragment Dvergského Pečeťolamu.","","","Fragment Dvergrowego pieczęciołamacza.","","","Um fragmento de quebra-selos de anões dvergr.","","","","","","","","","","","","Частина дворфського печателама.",""
"item_dvergrkey","Sealbreaker","Sigillbrytare","","","","Rompedor de sellos","Разрушитель печатей","","","","","","","","","","Pečeťolam","","","Pieczęciołamacz","","","Quebra-selos","","","","","","","","","","","","Печателам",""
"item_dvergrkey_description","An object used to break a Dverger seal.","Ett föremål som kan bryta ett Dvärgskt sigill.","","","","Un objeto usado para romper un sello Dvergr.","Инструмен для уничтожения печатей Двергов.","","","","","","","","","","Objekt užívaný k průlomu pečetě Dvergů.","","","Przedmiot używany, by złamać pieczęć Dvergrów.","","","Um objeto usado para quebrar um selo de anões dverger.","","","","","","","","","","","","Інструмент для ламання дворфських печатей.",""
"piece_queendoor","Dvergr vault","Dvärgavalv","","","","Bóveda de Dvergr","Сокровищница двергов","","","","","","","","","","Dvergská valuta","","","Depozyt Dvergrów","","","Cofre dvergr","","","","","","","","","","","","Дворфське сховище",""
"piece_cauldron_ext5_mortarandpestle","Mortar and pestle","Mortelsten","","","","Mortero y maja","Ступка и пестик","","","","","","","","","","Hmoždíř a palička","","","Moździerz","","","Almofariz e pilão","","","","","","","","","","","","Ступка й товкач",""
"item_arrow_carapace","Carapace arrow","Carapaxpil","","","","Flecha de caparazón","Панцирная стрела","","","","","","","","","","Šíp z krunýře","","","Strzały z pancerza","","","Flecha de carapaça","","","","","","","","","","","","Хітинова стріла",""
"item_arrow_carapace_description","Heavy and pointy, this one's gonna hurt.","Tung och vass kommer den göra ont.","","","","Pesada y puntiaguda, este sí que dolerá.","Тяжелая и острая. Кому-то будет больно.","","","","","","","","","","Těžký a špičatý. Tohle bude bolet.","","","Ciężkie i szpiczaste, na pewno zaboli.","","","Pesada e pontiaguda, essa daqui vai doer.","","","","","","","","","","","","Важка й гостра. Комусь буде боляче.",""
"item_bolt_carapace","Carapace bolt","Carapaxpil till armborst","","","","Virote de caparazón","Панцирный болт","","","","","","","","","","Šipka z krunýře","","","Bełt z pancerza","","","Virote de carapaça","","","","","","","","","","","","Хітиновий болт",""
"item_bolt_carapace_description","A heavy and solid bolt.","En tung och gedigen pil.","","","","Un virote pesado y sólido.","Тяжелый и прочный болт.","","","","","","","","","","Těžká a pevná šipka.","","","Ciężki i solidny bełt.","","","Um virote pesado e sólido.","","","","","","","","","","","","Важкий і міцний болт.",""
"item_yagluththing","Torn spirit","Plågad ande","","","","Espíritu destrozado","Разорванный дух","","","","","","","","","","Umučená Duše","","","Rozdarta dusza","","","Espírito dilacerado","","","","","","","","","","","","Пошматований дух",""
